"search-number","evaluation","evals-requested-so-far","number*","%-similar-wanted*","number-of-ethnicities*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","255","500","1180","63","5","""328840230""","48.13953488372093","93.72881355932203","74.46596388631362","14.915286195697192","48.13953488372093"
"1","256","500","1180","63","5","""-1053002401""","49.187935034802784","93.72881355932203","74.92591855684219","14.301637755356994","49.187935034802784"
"1","257","500","1180","63","5","""-863177652""","42.92565947242206","94.82596425211665","73.55848645061943","16.00348507071292","42.92565947242206"
"1","258","500","1180","63","5","""1391859983""","48.24355971896955","95.31548757170172","75.41458176358837","15.290139261540968","48.24355971896955"
"1","259","500","1180","63","5","""512078866""","45.63106796116505","94.83050847457626","72.13738790483119","17.10441711567763","45.63106796116505"
"1","260","500","1180","63","5","""1099336208""","47.83653846153847","94.32203389830508","74.3067904019475","16.08844208003812","47.83653846153847"
"1","261","500","540","53","3","""-531237833""","48.917748917748916","64.07407407407408","56.45544166128496","7.578486754201515","48.917748917748916"
"1","262","500","540","53","3","""-320925515""","45.19650655021834","66.85185185185185","55.34945280069007","10.890558396116004","45.19650655021834"
"1","263","500","540","53","3","""1692379918""","42.94871794871795","66.66666666666666","53.37347837347837","12.116360083543713","42.94871794871795"
"1","264","500","540","53","3","""1520128170""","47.31182795698925","61.66666666666667","54.39845403117848","7.179141930248115","47.31182795698925"
"1","265","500","540","53","3","""-2062437878""","41.84549356223176","62.03703703703704","53.42751019975626","10.41879929181634","41.84549356223176"
"1","266","500","540","53","3","""-1790385559""","44.8936170212766","62.40740740740741","53.62889393306731","8.75697524677259","44.8936170212766"
"1","267","500","540","53","3","""-802073476""","46.893787575150306","60.370370370370374","53.63207897276034","9.529383081722068","46.893787575150306"
"1","268","500","540","53","3","""-1638580480""","43.84787472035794","70.74074074074073","57.726915988758215","13.467294101369303","43.84787472035794"
"1","269","500","540","53","3","""-1672004482""","48.2897384305835","62.77777777777778","55.533758104180635","10.244590868498598","48.2897384305835"
"1","270","500","540","53","3","""670879876""","44.086021505376344","61.85185185185185","53.68955268849256","8.970175264509438","44.086021505376344"
"1","271","500","540","26","4","""-766319297""","31.458333333333332","51.2962962962963","41.37731481481482","14.027558136038687","31.458333333333332"
